alcaldia_catalogo,franja,dia_semana,mes,quincena,finde,trimestre,prob_bajo,prob_medio,prob_alto,nivel_riesgo,nivel_codigo,indice_riesgo
Azcapotzalco,Madrugada (00-05),Lunes,5,1,0,2,0.7593,0.2261,0.0145,Bajo,0,12.8
Azcapotzalco,Mañana (06-11),Lunes,5,0,0,2,0.3115,0.5083,0.1802,Medio,1,43.4
Azcapotzalco,Mañana (06-11),Lunes,5,1,0,2,0.2914,0.528,0.1806,Medio,1,44.5
Azcapotzalco,Noche (18-23),Lunes,5,0,0,2,0.2138,0.5458,0.2404,Medio,1,51.3
Azcapotzalco,Noche (18-23),Lunes,5,1,0,2,0.2281,0.5394,0.2325,Medio,1,50.2
Azcapotzalco,Tarde (12-17),Lunes,5,0,0,2,0.1375,0.5122,0.3503,Medio,1,60.6
Azcapotzalco,Tarde (12-17),Lunes,5,1,0,2,0.1384,0.5081,0.3535,Medio,1,60.8
Azcapotzalco,Madrugada (00-05),Martes,5,0,0,2,0.8593,0.1318,0.0089,Bajo,0,7.5
Azcapotzalco,Madrugada (00-05),Martes,5,1,0,2,0.8568,0.1339,0.0093,Bajo,0,7.6
Azcapotzalco,Mañana (06-11),Martes,5,0,0,2,0.2544,0.533,0.2125,Medio,1,47.9
Azcapotzalco,Mañana (06-11),Martes,5,1,0,2,0.2294,0.5481,0.2225,Medio,1,49.7
Azcapotzalco,Noche (18-23),Martes,5,0,0,2,0.1985,0.5434,0.2582,Medio,1,53.0
Azcapotzalco,Noche (18-23),Martes,5,1,0,2,0.1914,0.5454,0.2632,Medio,1,53.6
Azcapotzalco,Tarde (12-17),Martes,5,0,0,2,0.1599,0.5132,0.3269,Medio,1,58.3
Azcapotzalco,Tarde (12-17),Martes,5,1,0,2,0.1387,0.5249,0.3365,Medio,1,59.9
Azcapotzalco,Madrugada (00-05),Miércoles,5,0,0,2,0.8034,0.186,0.0105,Bajo,0,10.4
Azcapotzalco,Madrugada (00-05),Miércoles,5,1,0,2,0.8049,0.1846,0.0105,Bajo,0,10.3
Azcapotzalco,Mañana (06-11),Miércoles,5,0,0,2,0.2452,0.5127,0.2421,Medio,1,49.8
Azcapotzalco,Mañana (06-11),Miércoles,5,1,0,2,0.2407,0.5206,0.2387,Medio,1,49.9
Azcapotzalco,Noche (18-23),Miércoles,5,0,0,2,0.1489,0.5952,0.2558,Medio,1,55.3
Azcapotzalco,Noche (18-23),Miércoles,5,1,0,2,0.1589,0.5933,0.2479,Medio,1,54.4
Azcapotzalco,Tarde (12-17),Miércoles,5,0,0,2,0.1349,0.5586,0.3065,Medio,1,58.6
Azcapotzalco,Tarde (12-17),Miércoles,5,1,0,2,0.1327,0.5648,0.3025,Medio,1,58.5
Azcapotzalco,Madrugada (00-05),Sábado,5,0,1,2,0.3903,0.4901,0.1196,Medio,1,36.5
Azcapotzalco,Madrugada (00-05),Sábado,5,1,1,2,0.4047,0.4689,0.1264,Medio,1,36.1
Azcapotzalco,Mañana (06-11),Sábado,5,0,1,2,0.3605,0.4761,0.1634,Medio,1,40.1
Azcapotzalco,Mañana (06-11),Sábado,5,1,1,2,0.3563,0.4864,0.1573,Medio,1,40.0
Azcapotzalco,Noche (18-23),Sábado,5,0,1,2,0.1629,0.5328,0.3043,Medio,1,57.1
Azcapotzalco,Noche (18-23),Sábado,5,1,1,2,0.1663,0.5154,0.3184,Medio,1,57.6
Azcapotzalco,Tarde (12-17),Sábado,5,0,1,2,0.1378,0.4797,0.3825,Medio,1,62.2
Azcapotzalco,Tarde (12-17),Sábado,5,1,1,2,0.1388,0.459,0.4021,Medio,1,63.2
Azcapotzalco,Madrugada (00-05),Viernes,5,0,0,2,0.7086,0.272,0.0194,Bajo,0,15.5
Azcapotzalco,Madrugada (00-05),Viernes,5,1,0,2,0.6854,0.2959,0.0187,Bajo,0,16.7
Azcapotzalco,Mañana (06-11),Viernes,5,0,0,2,0.2985,0.5079,0.1936,Medio,1,44.8
Azcapotzalco,Mañana (06-11),Viernes,5,1,0,2,0.2589,0.573,0.1681,Medio,1,45.5
Azcapotzalco,Noche (18-23),Viernes,5,0,0,2,0.0856,0.4723,0.442,Medio,1,67.8
Azcapotzalco,Noche (18-23),Viernes,5,1,0,2,0.0995,0.4902,0.4102,Medio,1,65.5
Azcapotzalco,Tarde (12-17),Viernes,5,0,0,2,0.1278,0.5016,0.3706,Medio,1,62.1
Azcapotzalco,Tarde (12-17),Viernes,5,1,0,2,0.1311,0.5306,0.3383,Medio,1,60.4
Azcapotzalco,Madrugada (00-05),Domingo,6,0,1,2,0.336,0.5157,0.1483,Medio,1,40.6
Azcapotzalco,Madrugada (00-05),Domingo,6,1,1,2,0.3477,0.5068,0.1455,Medio,1,39.9
Azcapotzalco,Mañana (06-11),Domingo,6,0,1,2,0.3616,0.5403,0.0981,Medio,1,36.8
Azcapotzalco,Mañana (06-11),Domingo,6,1,1,2,0.3825,0.5193,0.0982,Medio,1,35.8
Azcapotzalco,Noche (18-23),Domingo,6,0,1,2,0.1778,0.5368,0.2854,Medio,1,55.4
Azcapotzalco,Noche (18-23),Domingo,6,1,1,2,0.1819,0.5456,0.2725,Medio,1,54.5
Azcapotzalco,Tarde (12-17),Domingo,6,0,1,2,0.1746,0.5946,0.2308,Medio,1,52.8
Azcapotzalco,Tarde (12-17),Domingo,6,1,1,2,0.182,0.5844,0.2336,Medio,1,52.6
Azcapotzalco,Madrugada (00-05),Jueves,6,0,0,2,0.7931,0.1948,0.0121,Bajo,0,10.9
Azcapotzalco,Madrugada (00-05),Jueves,6,1,0,2,0.8001,0.1877,0.0122,Bajo,0,10.6
Azcapotzalco,Mañana (06-11),Jueves,6,0,0,2,0.2645,0.5448,0.1907,Medio,1,46.3
Azcapotzalco,Mañana (06-11),Jueves,6,1,0,2,0.2794,0.5174,0.2031,Medio,1,46.2
Azcapotzalco,Noche (18-23),Jueves,6,0,0,2,0.1741,0.5533,0.2726,Medio,1,54.9
Azcapotzalco,Noche (18-23),Jueves,6,1,0,2,0.1725,0.5578,0.2697,Medio,1,54.9
Azcapotzalco,Tarde (12-17),Jueves,6,0,0,2,0.1511,0.5942,0.2546,Medio,1,55.2
Azcapotzalco,Tarde (12-17),Jueves,6,1,0,2,0.1817,0.5392,0.279,Medio,1,54.9
Azcapotzalco,Madrugada (00-05),Lunes,6,0,0,2,0.7701,0.2159,0.014,Bajo,0,12.2
Azcapotzalco,Madrugada (00-05),Lunes,6,1,0,2,0.7669,0.2199,0.0131,Bajo,0,12.3
Azcapotzalco,Mañana (06-11),Lunes,6,0,0,2,0.3084,0.5175,0.1741,Medio,1,43.3
Azcapotzalco,Mañana (06-11),Lunes,6,1,0,2,0.3149,0.5186,0.1665,Medio,1,42.6
Azcapotzalco,Noche (18-23),Lunes,6,0,0,2,0.2159,0.5472,0.2369,Medio,1,51.1
Azcapotzalco,Noche (18-23),Lunes,6,1,0,2,0.2323,0.5536,0.2141,Medio,1,49.1
Azcapotzalco,Tarde (12-17),Lunes,6,0,0,2,0.206,0.5349,0.2591,Medio,1,52.7
Azcapotzalco,Tarde (12-17),Lunes,6,1,0,2,0.2124,0.5462,0.2413,Medio,1,51.4
Azcapotzalco,Madrugada (00-05),Martes,6,0,0,2,0.8689,0.1222,0.0088,Bajo,0,7.0
Azcapotzalco,Madrugada (00-05),Martes,6,1,0,2,0.8643,0.127,0.0087,Bajo,0,7.2
Azcapotzalco,Mañana (06-11),Martes,6,0,0,2,0.2546,0.5339,0.2114,Medio,1,47.8
Azcapotzalco,Mañana (06-11),Martes,6,1,0,2,0.2457,0.5407,0.2136,Medio,1,48.4
Azcapotzalco,Noche (18-23),Martes,6,0,0,2,0.2123,0.5225,0.2652,Medio,1,52.6
Azcapotzalco,Noche (18-23),Martes,6,1,0,2,0.2044,0.5441,0.2515,Medio,1,52.4
Azcapotzalco,Tarde (12-17),Martes,6,0,0,2,0.1953,0.5062,0.2986,Medio,1,55.2
Azcapotzalco,Tarde (12-17),Martes,6,1,0,2,0.1878,0.5301,0.2821,Medio,1,54.7
Azcapotzalco,Madrugada (00-05),Miércoles,6,0,0,2,0.8227,0.1669,0.0104,Bajo,0,9.4
Azcapotzalco,Madrugada (00-05),Miércoles,6,1,0,2,0.8217,0.1684,0.0099,Bajo,0,9.4
Azcapotzalco,Mañana (06-11),Miércoles,6,0,0,2,0.2379,0.5292,0.2329,Medio,1,49.7
Azcapotzalco,Mañana (06-11),Miércoles,6,1,0,2,0.2594,0.5178,0.2227,Medio,1,48.2
Azcapotzalco,Noche (18-23),Miércoles,6,0,0,2,0.1628,0.564,0.2732,Medio,1,55.5
Azcapotzalco,Noche (18-23),Miércoles,6,1,0,2,0.1726,0.5775,0.2499,Medio,1,53.9
Azcapotzalco,Tarde (12-17),Miércoles,6,0,0,2,0.1774,0.5333,0.2893,Medio,1,55.6
Azcapotzalco,Tarde (12-17),Miércoles,6,1,0,2,0.1767,0.5578,0.2655,Medio,1,54.4
Azcapotzalco,Madrugada (00-05),Sábado,6,0,1,2,0.3767,0.4881,0.1352,Medio,1,37.9
Azcapotzalco,Madrugada (00-05),Sábado,6,1,1,2,0.3973,0.4675,0.1352,Medio,1,36.9
Azcapotzalco,Mañana (06-11),Sábado,6,0,1,2,0.3255,0.5207,0.1539,Medio,1,41.4
Azcapotzalco,Mañana (06-11),Sábado,6,1,1,2,0.347,0.507,0.146,Medio,1,39.9
Azcapotzalco,Noche (18-23),Sábado,6,0,1,2,0.1724,0.5055,0.3221,Medio,1,57.5
Azcapotzalco,Noche (18-23),Sábado,6,1,1,2,0.1728,0.5101,0.3171,Medio,1,57.2
Azcapotzalco,Tarde (12-17),Sábado,6,0,1,2,0.1417,0.4729,0.3854,Medio,1,62.2
Azcapotzalco,Tarde (12-17),Sábado,6,1,1,2,0.147,0.465,0.3881,Medio,1,62.1
Azcapotzalco,Madrugada (00-05),Viernes,6,0,0,2,0.7228,0.2576,0.0196,Bajo,0,14.8
Azcapotzalco,Madrugada (00-05),Viernes,6,1,0,2,0.702,0.2798,0.0182,Bajo,0,15.8
Azcapotzalco,Mañana (06-11),Viernes,6,0,0,2,0.3009,0.5029,0.1961,Medio,1,44.8
Azcapotzalco,Mañana (06-11),Viernes,6,1,0,2,0.281,0.5475,0.1715,Medio,1,44.5
Azcapotzalco,Noche (18-23),Viernes,6,0,0,2,0.0906,0.4449,0.4645,Alto,2,68.7
Azcapotzalco,Noche (18-23),Viernes,6,1,0,2,0.1057,0.4831,0.4112,Medio,1,65.3
Azcapotzalco,Tarde (12-17),Viernes,6,0,0,2,0.1481,0.5059,0.346,Medio,1,59.9
Azcapotzalco,Tarde (12-17),Viernes,6,1,0,2,0.1532,0.5509,0.2959,Medio,1,57.1
Azcapotzalco,Madrugada (00-05),Domingo,7,0,1,3,0.3098,0.547,0.1432,Medio,1,41.7
Azcapotzalco,Madrugada (00-05),Domingo,7,1,1,3,0.3185,0.536,0.1455,Medio,1,41.4
Azcapotzalco,Mañana (06-11),Domingo,7,0,1,3,0.3525,0.5582,0.0893,Medio,1,36.8
Azcapotzalco,Mañana (06-11),Domingo,7,1,1,3,0.36,0.5501,0.0899,Medio,1,36.5
Azcapotzalco,Noche (18-23),Domingo,7,0,1,3,0.1671,0.5678,0.2652,Medio,1,54.9
Azcapotzalco,Noche (18-23),Domingo,7,1,1,3,0.1588,0.5867,0.2545,Medio,1,54.8
Azcapotzalco,Tarde (12-17),Domingo,7,0,1,3,0.1697,0.5947,0.2356,Medio,1,53.3
Azcapotzalco,Tarde (12-17),Domingo,7,1,1,3,0.1741,0.5816,0.2444,Medio,1,53.5
Azcapotzalco,Madrugada (00-05),Jueves,7,0,0,3,0.7949,0.1931,0.012,Bajo,0,10.9
Azcapotzalco,Madrugada (00-05),Jueves,7,1,0,3,0.7935,0.1944,0.0121,Bajo,0,10.9
Azcapotzalco,Mañana (06-11),Jueves,7,0,0,3,0.3163,0.5055,0.1781,Medio,1,43.1
Azcapotzalco,Mañana (06-11),Jueves,7,1,0,3,0.3131,0.5047,0.1822,Medio,1,43.5
Azcapotzalco,Noche (18-23),Jueves,7,0,0,3,0.1746,0.5501,0.2753,Medio,1,55.0
Azcapotzalco,Noche (18-23),Jueves,7,1,0,3,0.1613,0.5723,0.2664,Medio,1,55.3
Azcapotzalco,Tarde (12-17),Jueves,7,0,0,3,0.1495,0.5723,0.2782,Medio,1,56.4
Azcapotzalco,Tarde (12-17),Jueves,7,1,0,3,0.1654,0.5551,0.2794,Medio,1,55.7
Azcapotzalco,Madrugada (00-05),Lunes,7,0,0,3,0.7389,0.2477,0.0134,Bajo,0,13.7
Azcapotzalco,Madrugada (00-05),Lunes,7,1,0,3,0.7279,0.2588,0.0134,Bajo,0,14.3
Azcapotzalco,Mañana (06-11),Lunes,7,0,0,3,0.3,0.5371,0.1629,Medio,1,43.1
Azcapotzalco,Mañana (06-11),Lunes,7,1,0,3,0.2872,0.5582,0.1546,Medio,1,43.4
Azcapotzalco,Noche (18-23),Lunes,7,0,0,3,0.1946,0.5875,0.2179,Medio,1,51.2
Azcapotzalco,Noche (18-23),Lunes,7,1,0,3,0.1934,0.5997,0.2069,Medio,1,50.7
Azcapotzalco,Tarde (12-17),Lunes,7,0,0,3,0.1433,0.6202,0.2366,Medio,1,54.7
Azcapotzalco,Tarde (12-17),Lunes,7,1,0,3,0.1392,0.6362,0.2246,Medio,1,54.3
Azcapotzalco,Madrugada (00-05),Martes,7,0,0,3,0.8719,0.1199,0.0082,Bajo,0,6.8
Azcapotzalco,Madrugada (00-05),Martes,7,1,0,3,0.864,0.1276,0.0085,Bajo,0,7.2
Azcapotzalco,Mañana (06-11),Martes,7,0,0,3,0.2958,0.5118,0.1924,Medio,1,44.8
Azcapotzalco,Mañana (06-11),Martes,7,1,0,3,0.2709,0.5312,0.1978,Medio,1,46.3
Azcapotzalco,Noche (18-23),Martes,7,0,0,3,0.2287,0.5221,0.2492,Medio,1,51.0
Azcapotzalco,Noche (18-23),Martes,7,1,0,3,0.208,0.5489,0.2431,Medio,1,51.8
Azcapotzalco,Tarde (12-17),Martes,7,0,0,3,0.1936,0.5168,0.2896,Medio,1,54.8
Azcapotzalco,Tarde (12-17),Martes,7,1,0,3,0.1786,0.5388,0.2826,Medio,1,55.2
Azcapotzalco,Madrugada (00-05),Miércoles,7,0,0,3,0.8456,0.1452,0.0092,Bajo,0,8.2
Azcapotzalco,Madrugada (00-05),Miércoles,7,1,0,3,0.8411,0.1498,0.0091,Bajo,0,8.4
Azcapotzalco,Mañana (06-11),Miércoles,7,0,0,3,0.4036,0.4208,0.1756,Medio,1,38.6
Azcapotzalco,Mañana (06-11),Miércoles,7,1,0,3,0.3406,0.4681,0.1912,Medio,1,42.5
Azcapotzalco,Noche (18-23),Miércoles,7,0,0,3,0.1697,0.5628,0.2675,Medio,1,54.9
Azcapotzalco,Noche (18-23),Miércoles,7,1,0,3,0.1712,0.5781,0.2507,Medio,1,54.0
Azcapotzalco,Tarde (12-17),Miércoles,7,0,0,3,0.191,0.5168,0.2923,Medio,1,55.1
Azcapotzalco,Tarde (12-17),Miércoles,7,1,0,3,0.1832,0.5396,0.2772,Medio,1,54.7
Azcapotzalco,Madrugada (00-05),Sábado,7,0,1,3,0.3502,0.5132,0.1366,Medio,1,39.3
Azcapotzalco,Madrugada (00-05),Sábado,7,1,1,3,0.3611,0.4998,0.1391,Medio,1,38.9
Azcapotzalco,Mañana (06-11),Sábado,7,0,1,3,0.3161,0.5402,0.1438,Medio,1,41.4
Azcapotzalco,Mañana (06-11),Sábado,7,1,1,3,0.322,0.5479,0.1301,Medio,1,40.4
Azcapotzalco,Noche (18-23),Sábado,7,0,1,3,0.1606,0.5261,0.3134,Medio,1,57.6
Azcapotzalco,Noche (18-23),Sábado,7,1,1,3,0.1459,0.5517,0.3024,Medio,1,57.8
Azcapotzalco,Tarde (12-17),Sábado,7,0,1,3,0.1344,0.4522,0.4134,Medio,1,64.0
Azcapotzalco,Tarde (12-17),Sábado,7,1,1,3,0.1358,0.4467,0.4176,Medio,1,64.1
Azcapotzalco,Madrugada (00-05),Viernes,7,0,0,3,0.7053,0.2764,0.0183,Bajo,0,15.7
Azcapotzalco,Madrugada (00-05),Viernes,7,1,0,3,0.6868,0.2954,0.0178,Bajo,0,16.5
Azcapotzalco,Mañana (06-11),Viernes,7,0,0,3,0.286,0.5478,0.1663,Medio,1,44.0
Azcapotzalco,Mañana (06-11),Viernes,7,1,0,3,0.2686,0.5807,0.1507,Medio,1,44.1
Azcapotzalco,Noche (18-23),Viernes,7,0,0,3,0.0989,0.474,0.427,Medio,1,66.4
Azcapotzalco,Noche (18-23),Viernes,7,1,0,3,0.1137,0.5076,0.3787,Medio,1,63.3
Azcapotzalco,Tarde (12-17),Viernes,7,0,0,3,0.1373,0.5486,0.3141,Medio,1,58.8
Azcapotzalco,Tarde (12-17),Viernes,7,1,0,3,0.1342,0.5818,0.284,Medio,1,57.5
Azcapotzalco,Madrugada (00-05),Domingo,8,0,1,3,0.3165,0.5407,0.1429,Medio,1,41.3
Azcapotzalco,Madrugada (00-05),Domingo,8,1,1,3,0.3229,0.5275,0.1495,Medio,1,41.3
Azcapotzalco,Mañana (06-11),Domingo,8,0,1,3,0.3679,0.5487,0.0834,Medio,1,35.8
Azcapotzalco,Mañana (06-11),Domingo,8,1,1,3,0.3707,0.5425,0.0868,Medio,1,35.8
Azcapotzalco,Noche (18-23),Domingo,8,0,1,3,0.17,0.5688,0.2612,Medio,1,54.6
Azcapotzalco,Noche (18-23),Domingo,8,1,1,3,0.1598,0.5794,0.2608,Medio,1,55.0
Azcapotzalco,Tarde (12-17),Domingo,8,0,1,3,0.1805,0.5879,0.2316,Medio,1,52.6
Azcapotzalco,Tarde (12-17),Domingo,8,1,1,3,0.1822,0.5723,0.2455,Medio,1,53.2
Azcapotzalco,Madrugada (00-05),Jueves,8,0,0,3,0.7927,0.195,0.0123,Bajo,0,11.0
Azcapotzalco,Madrugada (00-05),Jueves,8,1,0,3,0.7883,0.1985,0.0132,Bajo,0,11.2
Azcapotzalco,Mañana (06-11),Jueves,8,0,0,3,0.2987,0.5097,0.1916,Medio,1,44.6
Azcapotzalco,Mañana (06-11),Jueves,8,1,0,3,0.2852,0.513,0.2018,Medio,1,45.8
Azcapotzalco,Noche (18-23),Jueves,8,0,0,3,0.1664,0.555,0.2786,Medio,1,55.6
Azcapotzalco,Noche (18-23),Jueves,8,1,0,3,0.1547,0.5612,0.2842,Medio,1,56.5
Azcapotzalco,Tarde (12-17),Jueves,8,0,0,3,0.1442,0.545,0.3108,Medio,1,58.3
Azcapotzalco,Tarde (12-17),Jueves,8,1,0,3,0.1573,0.5294,0.3133,Medio,1,57.8
Azcapotzalco,Madrugada (00-05),Lunes,8,0,0,3,0.7628,0.2227,0.0144,Bajo,0,12.6
Azcapotzalco,Madrugada (00-05),Lunes,8,1,0,3,0.7522,0.2331,0.0147,Bajo,0,13.1
Azcapotzalco,Mañana (06-11),Lunes,8,0,0,3,0.3099,0.5002,0.19,Medio,1,44.0
Azcapotzalco,Mañana (06-11),Lunes,8,1,0,3,0.2998,0.5202,0.1799,Medio,1,44.0
Azcapotzalco,Noche (18-23),Lunes,8,0,0,3,0.1927,0.5673,0.24,Medio,1,52.4
Azcapotzalco,Noche (18-23),Lunes,8,1,0,3,0.187,0.5775,0.2355,Medio,1,52.4
Azcapotzalco,Tarde (12-17),Lunes,8,0,0,3,0.147,0.5513,0.3017,Medio,1,57.7
Azcapotzalco,Tarde (12-17),Lunes,8,1,0,3,0.142,0.5625,0.2955,Medio,1,57.7
Azcapotzalco,Madrugada (00-05),Martes,8,0,0,3,0.8797,0.1116,0.0087,Bajo,0,6.4
Azcapotzalco,Madrugada (00-05),Martes,8,1,0,3,0.8697,0.121,0.0092,Bajo,0,7.0
Azcapotzalco,Mañana (06-11),Martes,8,0,0,3,0.3029,0.4719,0.2252,Medio,1,46.1
Azcapotzalco,Mañana (06-11),Martes,8,1,0,3,0.2751,0.488,0.2369,Medio,1,48.1
Azcapotzalco,Noche (18-23),Martes,8,0,0,3,0.2331,0.5045,0.2624,Medio,1,51.5
Azcapotzalco,Noche (18-23),Martes,8,1,0,3,0.2086,0.5295,0.2619,Medio,1,52.7
Azcapotzalco,Tarde (12-17),Martes,8,0,0,3,0.1933,0.4753,0.3314,Medio,1,56.9
Azcapotzalco,Tarde (12-17),Martes,8,1,0,3,0.1698,0.4985,0.3317,Medio,1,58.1
Azcapotzalco,Madrugada (00-05),Miércoles,8,0,0,3,0.8434,0.1468,0.0097,Bajo,0,8.3
Azcapotzalco,Madrugada (00-05),Miércoles,8,1,0,3,0.842,0.1483,0.0097,Bajo,0,8.4
Azcapotzalco,Mañana (06-11),Miércoles,8,0,0,3,0.3383,0.4424,0.2193,Medio,1,44.1
Azcapotzalco,Mañana (06-11),Miércoles,8,1,0,3,0.325,0.4509,0.2241,Medio,1,45.0
Azcapotzalco,Noche (18-23),Miércoles,8,0,0,3,0.1709,0.5623,0.2668,Medio,1,54.8
Azcapotzalco,Noche (18-23),Miércoles,8,1,0,3,0.1736,0.5677,0.2587,Medio,1,54.3
Azcapotzalco,Tarde (12-17),Miércoles,8,0,0,3,0.1844,0.4936,0.322,Medio,1,56.9
Azcapotzalco,Tarde (12-17),Miércoles,8,1,0,3,0.1727,0.5113,0.316,Medio,1,57.2
Azcapotzalco,Madrugada (00-05),Sábado,8,0,1,3,0.3584,0.4951,0.1465,Medio,1,39.4
Azcapotzalco,Madrugada (00-05),Sábado,8,1,1,3,0.3571,0.494,0.1488,Medio,1,39.6
Azcapotzalco,Mañana (06-11),Sábado,8,0,1,3,0.3303,0.5295,0.1403,Medio,1,40.5
Azcapotzalco,Mañana (06-11),Sábado,8,1,1,3,0.3243,0.5513,0.1244,Medio,1,40.0
Azcapotzalco,Noche (18-23),Sábado,8,0,1,3,0.1727,0.517,0.3103,Medio,1,56.9
Azcapotzalco,Noche (18-23),Sábado,8,1,1,3,0.1506,0.5488,0.3006,Medio,1,57.5
Azcapotzalco,Tarde (12-17),Sábado,8,0,1,3,0.1469,0.4517,0.4014,Medio,1,62.7
Azcapotzalco,Tarde (12-17),Sábado,8,1,1,3,0.1428,0.4545,0.4027,Medio,1,63.0
Azcapotzalco,Madrugada (00-05),Viernes,8,0,0,3,0.7201,0.261,0.019,Bajo,0,14.9
Azcapotzalco,Madrugada (00-05),Viernes,8,1,0,3,0.7066,0.2744,0.019,Bajo,0,15.6
Azcapotzalco,Mañana (06-11),Viernes,8,0,0,3,0.2909,0.5293,0.1799,Medio,1,44.4
Azcapotzalco,Mañana (06-11),Viernes,8,1,0,3,0.2752,0.5564,0.1684,Medio,1,44.7
Azcapotzalco,Noche (18-23),Viernes,8,0,0,3,0.0783,0.4877,0.434,Medio,1,67.8
Azcapotzalco,Noche (18-23),Viernes,8,1,0,3,0.0992,0.4996,0.4012,Medio,1,65.1
Azcapotzalco,Tarde (12-17),Viernes,8,0,0,3,0.1498,0.5037,0.3465,Medio,1,59.8
Azcapotzalco,Tarde (12-17),Viernes,8,1,0,3,0.1475,0.5255,0.327,Medio,1,59.0
Azcapotzalco,Madrugada (00-05),Domingo,9,0,1,3,0.3158,0.5161,0.1681,Medio,1,42.6
Azcapotzalco,Madrugada (00-05),Domingo,9,1,1,3,0.3265,0.5137,0.1598,Medio,1,41.7
Azcapotzalco,Mañana (06-11),Domingo,9,0,1,3,0.3877,0.5093,0.1029,Medio,1,35.8
Azcapotzalco,Mañana (06-11),Domingo,9,1,1,3,0.4011,0.5062,0.0927,Medio,1,34.6
Azcapotzalco,Noche (18-23),Domingo,9,0,1,3,0.161,0.5432,0.2958,Medio,1,56.7
Azcapotzalco,Noche (18-23),Domingo,9,1,1,3,0.1557,0.567,0.2773,Medio,1,56.1
Azcapotzalco,Tarde (12-17),Domingo,9,0,1,3,0.1957,0.5153,0.289,Medio,1,54.7
Azcapotzalco,Tarde (12-17),Domingo,9,1,1,3,0.2009,0.5158,0.2834,Medio,1,54.1
Azcapotzalco,Madrugada (00-05),Jueves,9,0,0,3,0.7686,0.2139,0.0175,Bajo,0,12.4
Azcapotzalco,Madrugada (00-05),Jueves,9,1,0,3,0.7647,0.2193,0.016,Bajo,0,12.6
Azcapotzalco,Mañana (06-11),Jueves,9,0,0,3,0.1967,0.5065,0.2967,Medio,1,55.0
Azcapotzalco,Mañana (06-11),Jueves,9,1,0,3,0.2314,0.5236,0.245,Medio,1,50.7
Azcapotzalco,Noche (18-23),Jueves,9,0,0,3,0.1417,0.5324,0.3259,Medio,1,59.2
Azcapotzalco,Noche (18-23),Jueves,9,1,0,3,0.1373,0.5589,0.3038,Medio,1,58.3
Azcapotzalco,Tarde (12-17),Jueves,9,0,0,3,0.1195,0.4758,0.4047,Medio,1,64.3
Azcapotzalco,Tarde (12-17),Jueves,9,1,0,3,0.134,0.4799,0.3861,Medio,1,62.6
Azcapotzalco,Madrugada (00-05),Lunes,9,0,0,3,0.7331,0.246,0.021,Bajo,0,14.4
Azcapotzalco,Madrugada (00-05),Lunes,9,1,0,3,0.7172,0.2635,0.0192,Bajo,0,15.1
Azcapotzalco,Mañana (06-11),Lunes,9,0,0,3,0.1865,0.5073,0.3061,Medio,1,56.0
Azcapotzalco,Mañana (06-11),Lunes,9,1,0,3,0.2191,0.5386,0.2423,Medio,1,51.2
Azcapotzalco,Noche (18-23),Lunes,9,0,0,3,0.1678,0.5451,0.2871,Medio,1,56.0
Azcapotzalco,Noche (18-23),Lunes,9,1,0,3,0.1641,0.5707,0.2651,Medio,1,55.1
Azcapotzalco,Tarde (12-17),Lunes,9,0,0,3,0.1121,0.4936,0.3943,Medio,1,64.1
Azcapotzalco,Tarde (12-17),Lunes,9,1,0,3,0.1092,0.5345,0.3563,Medio,1,62.4
Azcapotzalco,Madrugada (00-05),Martes,9,0,0,3,0.8457,0.1408,0.0135,Bajo,0,8.4
Azcapotzalco,Madrugada (00-05),Martes,9,1,0,3,0.8371,0.1506,0.0123,Bajo,0,8.8
Azcapotzalco,Mañana (06-11),Martes,9,0,0,3,0.1697,0.4784,0.3519,Medio,1,59.1
Azcapotzalco,Mañana (06-11),Martes,9,1,0,3,0.1967,0.5057,0.2975,Medio,1,55.0
Azcapotzalco,Noche (18-23),Martes,9,0,0,3,0.1807,0.5113,0.308,Medio,1,56.4
Azcapotzalco,Noche (18-23),Martes,9,1,0,3,0.1707,0.5468,0.2825,Medio,1,55.6
Azcapotzalco,Tarde (12-17),Martes,9,0,0,3,0.1407,0.4213,0.438,Alto,2,64.9
Azcapotzalco,Tarde (12-17),Martes,9,1,0,3,0.1398,0.4631,0.3971,Medio,1,62.9
Azcapotzalco,Madrugada (00-05),Miércoles,9,0,0,3,0.833,0.1529,0.014,Bajo,0,9.1
Azcapotzalco,Madrugada (00-05),Miércoles,9,1,0,3,0.8324,0.1555,0.0121,Bajo,0,9.0
Azcapotzalco,Mañana (06-11),Miércoles,9,0,0,3,0.2268,0.4262,0.347,Medio,1,56.0
Azcapotzalco,Mañana (06-11),Miércoles,9,1,0,3,0.2628,0.4491,0.2881,Medio,1,51.3
Azcapotzalco,Noche (18-23),Miércoles,9,0,0,3,0.1553,0.523,0.3218,Medio,1,58.3
Azcapotzalco,Noche (18-23),Miércoles,9,1,0,3,0.1629,0.5473,0.2897,Medio,1,56.3
Azcapotzalco,Tarde (12-17),Miércoles,9,0,0,3,0.1489,0.4099,0.4413,Alto,2,64.6
Azcapotzalco,Tarde (12-17),Miércoles,9,1,0,3,0.1461,0.4536,0.4003,Medio,1,62.7
Azcapotzalco,Madrugada (00-05),Sábado,9,0,1,3,0.3453,0.4871,0.1676,Medio,1,41.1
Azcapotzalco,Madrugada (00-05),Sábado,9,1,1,3,0.3447,0.5018,0.1535,Medio,1,40.4
